Date,Day of Week,Weekday / Saturday / Sunday,Holiday,Mode,Entries Or Boardings
12/24/2023 12:00:00 AM,Sun,Sunday,No,Bus,158705
12/23/2023 12:00:00 AM,Sat,Saturday,No,Rail,164757
12/23/2023 12:00:00 AM,Sat,Saturday,No,Bus,205972
12/22/2023 12:00:00 AM,Fri,Weekday,No,Rail,235114
12/22/2023 12:00:00 AM,Fri,Weekday,No,Bus,298655
12/21/2023 12:00:00 AM,Thu,Weekday,No,Rail,284356
12/21/2023 12:00:00 AM,Thu,Weekday,No,Bus,325734
12/20/2023 12:00:00 AM,Wed,Weekday,No,Rail,322285
12/20/2023 12:00:00 AM,Wed,Weekday,No,Bus,342536
12/19/2023 12:00:00 AM,Tue,Weekday,No,Rail,333175
12/19/2023 12:00:00 AM,Tue,Weekday,No,Bus,337730
12/18/2023 12:00:00 AM,Mon,Weekday,No,Rail,295866
12/18/2023 12:00:00 AM,Mon,Weekday,No,Bus,331163
12/17/2023 12:00:00 AM,Sun,Sunday,No,Rail,146140
12/17/2023 12:00:00 AM,Sun,Sunday,No,Bus,156597
12/16/2023 12:00:00 AM,Sat,Saturday,No,Rail,266920
12/16/2023 12:00:00 AM,Sat,Saturday,No,Bus,217338
12/15/2023 12:00:00 AM,Fri,Weekday,No,Rail,358513
12/15/2023 12:00:00 AM,Fri,Weekday,No,Bus,348410
12/14/2023 12:00:00 AM,Thu,Weekday,No,Rail,414262
12/14/2023 12:00:00 AM,Thu,Weekday,No,Bus,353109
12/13/2023 12:00:00 AM,Wed,Weekday,No,Rail,422989
12/13/2023 12:00:00 AM,Wed,Weekday,No,Bus,362258
12/12/2023 12:00:00 AM,Tue,Weekday,No,Rail,411120
12/12/2023 12:00:00 AM,Tue,Weekday,No,Bus,353423
12/11/2023 12:00:00 AM,Mon,Weekday,No,Rail,341227
12/11/2023 12:00:00 AM,Mon,Weekday,No,Bus,339244
12/10/2023 12:00:00 AM,Sun,Sunday,No,Rail,137365
12/10/2023 12:00:00 AM,Sun,Sunday,No,Bus,147034
12/9/2023 12:00:00 AM,Sat,Saturday,No,Rail,262990
12/9/2023 12:00:00 AM,Sat,Saturday,No,Bus,216957
12/8/2023 12:00:00 AM,Fri,Weekday,No,Rail,358829
12/8/2023 12:00:00 AM,Fri,Weekday,No,Bus,349988
12/7/2023 12:00:00 AM,Thu,Weekday,No,Rail,415656
12/7/2023 12:00:00 AM,Thu,Weekday,No,Bus,351266
12/6/2023 12:00:00 AM,Wed,Weekday,No,Rail,426317
12/6/2023 12:00:00 AM,Wed,Weekday,No,Bus,352204
12/5/2023 12:00:00 AM,Tue,Weekday,No,Rail,415353
12/5/2023 12:00:00 AM,Tue,Weekday,No,Bus,366750
12/4/2023 12:00:00 AM,Mon,Weekday,No,Rail,345430
12/4/2023 12:00:00 AM,Mon,Weekday,No,Bus,356087
12/3/2023 12:00:00 AM,Sun,Sunday,No,Rail,179072
12/3/2023 12:00:00 AM,Sun,Sunday,No,Bus,165650
12/2/2023 12:00:00 AM,Sat,Saturday,No,Rail,266008
12/2/2023 12:00:00 AM,Sat,Saturday,No,Bus,214415
12/1/2023 12:00:00 AM,Fri,Weekday,No,Rail,338335
12/1/2023 12:00:00 AM,Fri,Weekday,No,Bus,336422
11/30/2023 12:00:00 AM,Thu,Weekday,No,Rail,406502
11/30/2023 12:00:00 AM,Thu,Weekday,No,Bus,370721
11/29/2023 12:00:00 AM,Wed,Weekday,No,Rail,394151
11/29/2023 12:00:00 AM,Wed,Weekday,No,Bus,357586
11/28/2023 12:00:00 AM,Tue,Weekday,No,Rail,389958
11/28/2023 12:00:00 AM,Tue,Weekday,No,Bus,351785
11/27/2023 12:00:00 AM,Mon,Weekday,No,Rail,333446
11/27/2023 12:00:00 AM,Mon,Weekday,No,Bus,358900
11/26/2023 12:00:00 AM,Sun,Sunday,No,Rail,147216
11/26/2023 12:00:00 AM,Sun,Sunday,No,Bus,157196
11/25/2023 12:00:00 AM,Sat,Saturday,No,Rail,196460
11/25/2023 12:00:00 AM,Sat,Saturday,No,Bus,189075
11/24/2023 12:00:00 AM,Fri,Weekday,No,Rail,229779
11/24/2023 12:00:00 AM,Fri,Weekday,No,Bus,237601
11/23/2023 12:00:00 AM,Thu,Weekday,Yes,Rail,98717
11/23/2023 12:00:00 AM,Thu,Weekday,Yes,Bus,131533
11/22/2023 12:00:00 AM,Wed,Weekday,No,Rail,294756
11/22/2023 12:00:00 AM,Wed,Weekday,No,Bus,302001
11/21/2023 12:00:00 AM,Tue,Weekday,No,Rail,320186
11/21/2023 12:00:00 AM,Tue,Weekday,No,Bus,307219
11/20/2023 12:00:00 AM,Mon,Weekday,No,Rail,338682
11/20/2023 12:00:00 AM,Mon,Weekday,No,Bus,358801
11/19/2023 12:00:00 AM,Sun,Sunday,No,Rail,175108
11/19/2023 12:00:00 AM,Sun,Sunday,No,Bus,188407
11/18/2023 12:00:00 AM,Sat,Saturday,No,Rail,245325
11/18/2023 12:00:00 AM,Sat,Saturday,No,Bus,231702
11/17/2023 12:00:00 AM,Fri,Weekday,No,Rail,368597
11/17/2023 12:00:00 AM,Fri,Weekday,No,Bus,379424
11/16/2023 12:00:00 AM,Thu,Weekday,No,Rail,425582
11/16/2023 12:00:00 AM,Thu,Weekday,No,Bus,391154
11/15/2023 12:00:00 AM,Wed,Weekday,No,Rail,449157
11/15/2023 12:00:00 AM,Wed,Weekday,No,Bus,394921
11/14/2023 12:00:00 AM,Tue,Weekday,No,Rail,564377
11/14/2023 12:00:00 AM,Tue,Weekday,No,Bus,389352
11/13/2023 12:00:00 AM,Mon,Weekday,No,Rail,365880
11/13/2023 12:00:00 AM,Mon,Weekday,No,Bus,375681
11/12/2023 12:00:00 AM,Sun,Sunday,No,Rail,193797
11/12/2023 12:00:00 AM,Sun,Sunday,No,Bus,187103
11/11/2023 12:00:00 AM,Sat,Saturday,No,Rail,261996
11/11/2023 12:00:00 AM,Sat,Saturday,No,Bus,232211
11/10/2023 12:00:00 AM,Fri,Weekday,Yes,Rail,288463
11/10/2023 12:00:00 AM,Fri,Weekday,Yes,Bus,247529
11/9/2023 12:00:00 AM,Thu,Weekday,No,Rail,425338
11/9/2023 12:00:00 AM,Thu,Weekday,No,Bus,389210
11/8/2023 12:00:00 AM,Wed,Weekday,No,Rail,443202
11/8/2023 12:00:00 AM,Wed,Weekday,No,Bus,398133
11/7/2023 12:00:00 AM,Tue,Weekday,No,Rail,426894
11/7/2023 12:00:00 AM,Tue,Weekday,No,Bus,399829
11/6/2023 12:00:00 AM,Mon,Weekday,No,Rail,360834
11/6/2023 12:00:00 AM,Mon,Weekday,No,Bus,387539
11/5/2023 12:00:00 AM,Sun,Sunday,No,Rail,193580
11/5/2023 12:00:00 AM,Sun,Sunday,No,Bus,198949
11/4/2023 12:00:00 AM,Sat,Saturday,No,Rail,333177
11/4/2023 12:00:00 AM,Sat,Saturday,No,Bus,233398
11/3/2023 12:00:00 AM,Fri,Weekday,No,Rail,357118
11/3/2023 12:00:00 AM,Fri,Weekday,No,Bus,357290
11/2/2023 12:00:00 AM,Thu,Weekday,No,Rail,426195
11/2/2023 12:00:00 AM,Thu,Weekday,No,Bus,387793
11/1/2023 12:00:00 AM,Wed,Weekday,No,Rail,427835
11/1/2023 12:00:00 AM,Wed,Weekday,No,Bus,388662
10/31/2023 12:00:00 AM,Tue,Weekday,No,Rail,410490
10/31/2023 12:00:00 AM,Tue,Weekday,No,Bus,411002
10/30/2023 12:00:00 AM,Mon,Weekday,No,Rail,370271
10/30/2023 12:00:00 AM,Mon,Weekday,No,Bus,381980
10/29/2023 12:00:00 AM,Sun,Sunday,No,Rail,280200
10/29/2023 12:00:00 AM,Sun,Sunday,No,Bus,194990
10/28/2023 12:00:00 AM,Sat,Saturday,No,Rail,285798
10/28/2023 12:00:00 AM,Sat,Saturday,No,Bus,253615
10/27/2023 12:00:00 AM,Fri,Weekday,No,Rail,391918
10/27/2023 12:00:00 AM,Fri,Weekday,No,Bus,388830
10/26/2023 12:00:00 AM,Thu,Weekday,No,Rail,431436
10/26/2023 12:00:00 AM,Thu,Weekday,No,Bus,401911
10/25/2023 12:00:00 AM,Wed,Weekday,No,Rail,442390
10/25/2023 12:00:00 AM,Wed,Weekday,No,Bus,412058
10/24/2023 12:00:00 AM,Tue,Weekday,No,Rail,444537
10/24/2023 12:00:00 AM,Tue,Weekday,No,Bus,399722
10/23/2023 12:00:00 AM,Mon,Weekday,No,Rail,373819
10/23/2023 12:00:00 AM,Mon,Weekday,No,Bus,390988
10/22/2023 12:00:00 AM,Sun,Sunday,No,Rail,189044
10/22/2023 12:00:00 AM,Sun,Sunday,No,Bus,191375
10/21/2023 12:00:00 AM,Sat,Saturday,No,Rail,275685
10/21/2023 12:00:00 AM,Sat,Saturday,No,Bus,236962
10/20/2023 12:00:00 AM,Fri,Weekday,No,Rail,372685
10/20/2023 12:00:00 AM,Fri,Weekday,No,Bus,344119
10/19/2023 12:00:00 AM,Thu,Weekday,No,Rail,425491
10/19/2023 12:00:00 AM,Thu,Weekday,No,Bus,374462
10/18/2023 12:00:00 AM,Wed,Weekday,No,Rail,440477
10/18/2023 12:00:00 AM,Wed,Weekday,No,Bus,398525
10/17/2023 12:00:00 AM,Tue,Weekday,No,Rail,426390
10/17/2023 12:00:00 AM,Tue,Weekday,No,Bus,394506
10/16/2023 12:00:00 AM,Mon,Weekday,No,Rail,366515
10/16/2023 12:00:00 AM,Mon,Weekday,No,Bus,382219
10/15/2023 12:00:00 AM,Sun,Sunday,No,Rail,205164
10/15/2023 12:00:00 AM,Sun,Sunday,No,Bus,193592
10/14/2023 12:00:00 AM,Sat,Saturday,No,Rail,232923
10/14/2023 12:00:00 AM,Sat,Saturday,No,Bus,201543
10/13/2023 12:00:00 AM,Fri,Weekday,No,Rail,380962
10/13/2023 12:00:00 AM,Fri,Weekday,No,Bus,379241
10/12/2023 12:00:00 AM,Thu,Weekday,No,Rail,427467
10/12/2023 12:00:00 AM,Thu,Weekday,No,Bus,389163
10/11/2023 12:00:00 AM,Wed,Weekday,No,Rail,440841
10/11/2023 12:00:00 AM,Wed,Weekday,No,Bus,398204
10/10/2023 12:00:00 AM,Tue,Weekday,No,Rail,429276
10/10/2023 12:00:00 AM,Tue,Weekday,No,Bus,396217
10/9/2023 12:00:00 AM,Mon,Weekday,Yes,Rail,259566
10/9/2023 12:00:00 AM,Mon,Weekday,Yes,Bus,252402
10/8/2023 12:00:00 AM,Sun,Sunday,No,Rail,223368
10/8/2023 12:00:00 AM,Sun,Sunday,No,Bus,189824
10/7/2023 12:00:00 AM,Sat,Saturday,No,Rail,260060
10/7/2023 12:00:00 AM,Sat,Saturday,No,Bus,212020
10/6/2023 12:00:00 AM,Fri,Weekday,No,Rail,364932
10/6/2023 12:00:00 AM,Fri,Weekday,No,Bus,367603
10/5/2023 12:00:00 AM,Thu,Weekday,No,Rail,423704
10/5/2023 12:00:00 AM,Thu,Weekday,No,Bus,390628
10/4/2023 12:00:00 AM,Wed,Weekday,No,Rail,428787
10/4/2023 12:00:00 AM,Wed,Weekday,No,Bus,399645
10/3/2023 12:00:00 AM,Tue,Weekday,No,Rail,423690
10/3/2023 12:00:00 AM,Tue,Weekday,No,Bus,403645
10/2/2023 12:00:00 AM,Mon,Weekday,No,Rail,354550
10/2/2023 12:00:00 AM,Mon,Weekday,No,Bus,383734
10/1/2023 12:00:00 AM,Sun,Sunday,No,Rail,204737
10/1/2023 12:00:00 AM,Sun,Sunday,No,Bus,201664
9/30/2023 12:00:00 AM,Sat,Saturday,No,Rail,308769
9/30/2023 12:00:00 AM,Sat,Saturday,No,Bus,242179
9/29/2023 12:00:00 AM,Fri,Weekday,No,Rail,391960
9/29/2023 12:00:00 AM,Fri,Weekday,No,Bus,386731
9/28/2023 12:00:00 AM,Thu,Weekday,No,Rail,432355
9/28/2023 12:00:00 AM,Thu,Weekday,No,Bus,393762
9/27/2023 12:00:00 AM,Wed,Weekday,No,Rail,439622
9/27/2023 12:00:00 AM,Wed,Weekday,No,Bus,401813
9/26/2023 12:00:00 AM,Tue,Weekday,No,Rail,427467
9/26/2023 12:00:00 AM,Tue,Weekday,No,Bus,377660
9/25/2023 12:00:00 AM,Mon,Weekday,No,Rail,354530
9/25/2023 12:00:00 AM,Mon,Weekday,No,Bus,361527
9/24/2023 12:00:00 AM,Sun,Sunday,No,Rail,202529
9/24/2023 12:00:00 AM,Sun,Sunday,No,Bus,173669
9/23/2023 12:00:00 AM,Sat,Saturday,No,Rail,197011
9/23/2023 12:00:00 AM,Sat,Saturday,No,Bus,174480
9/22/2023 12:00:00 AM,Fri,Weekday,No,Rail,387956
9/22/2023 12:00:00 AM,Fri,Weekday,No,Bus,378253
9/21/2023 12:00:00 AM,Thu,Weekday,No,Rail,437325
9/21/2023 12:00:00 AM,Thu,Weekday,No,Bus,385589
9/20/2023 12:00:00 AM,Wed,Weekday,No,Rail,447613
9/20/2023 12:00:00 AM,Wed,Weekday,No,Bus,390454
9/19/2023 12:00:00 AM,Tue,Weekday,No,Rail,433857
9/19/2023 12:00:00 AM,Tue,Weekday,No,Bus,388591
9/18/2023 12:00:00 AM,Mon,Weekday,No,Rail,359713
9/18/2023 12:00:00 AM,Mon,Weekday,No,Bus,375746
9/17/2023 12:00:00 AM,Sun,Sunday,No,Rail,169710
9/17/2023 12:00:00 AM,Sun,Sunday,No,Bus,177431
9/16/2023 12:00:00 AM,Sat,Saturday,No,Rail,263893
9/16/2023 12:00:00 AM,Sat,Saturday,No,Bus,241472
9/15/2023 12:00:00 AM,Fri,Weekday,No,Rail,362293
9/15/2023 12:00:00 AM,Fri,Weekday,No,Bus,379779
9/14/2023 12:00:00 AM,Thu,Weekday,No,Rail,417500
9/14/2023 12:00:00 AM,Thu,Weekday,No,Bus,396439
9/13/2023 12:00:00 AM,Wed,Weekday,No,Rail,430723
9/13/2023 12:00:00 AM,Wed,Weekday,No,Bus,398327
9/12/2023 12:00:00 AM,Tue,Weekday,No,Rail,421634
9/12/2023 12:00:00 AM,Tue,Weekday,No,Bus,401184
9/11/2023 12:00:00 AM,Mon,Weekday,No,Rail,353004
9/11/2023 12:00:00 AM,Mon,Weekday,No,Bus,376657
9/10/2023 12:00:00 AM,Sun,Sunday,No,Rail,185881
9/10/2023 12:00:00 AM,Sun,Sunday,No,Bus,185143
9/9/2023 12:00:00 AM,Sat,Saturday,No,Rail,234126
9/9/2023 12:00:00 AM,Sat,Saturday,No,Bus,216925
9/8/2023 12:00:00 AM,Fri,Weekday,No,Rail,353195
9/8/2023 12:00:00 AM,Fri,Weekday,No,Bus,373773
9/7/2023 12:00:00 AM,Thu,Weekday,No,Rail,383285
9/7/2023 12:00:00 AM,Thu,Weekday,No,Bus,388365
9/6/2023 12:00:00 AM,Wed,Weekday,No,Rail,400022
9/6/2023 12:00:00 AM,Wed,Weekday,No,Bus,382812
9/5/2023 12:00:00 AM,Tue,Weekday,No,Rail,384479
9/5/2023 12:00:00 AM,Tue,Weekday,No,Bus,390798
9/4/2023 12:00:00 AM,Mon,Weekday,Yes,Rail,168834
9/4/2023 12:00:00 AM,Mon,Weekday,Yes,Bus,199757
9/3/2023 12:00:00 AM,Sun,Sunday,No,Rail,212049
9/3/2023 12:00:00 AM,Sun,Sunday,No,Bus,201057
9/2/2023 12:00:00 AM,Sat,Saturday,No,Rail,265022
9/2/2023 12:00:00 AM,Sat,Saturday,No,Bus,243441
9/1/2023 12:00:00 AM,Fri,Weekday,No,Rail,340493
9/1/2023 12:00:00 AM,Fri,Weekday,No,Bus,394706
8/31/2023 12:00:00 AM,Thu,Weekday,No,Rail,377987
8/31/2023 12:00:00 AM,Thu,Weekday,No,Bus,385897
8/30/2023 12:00:00 AM,Wed,Weekday,No,Rail,378294
8/30/2023 12:00:00 AM,Wed,Weekday,No,Bus,386024
8/29/2023 12:00:00 AM,Tue,Weekday,No,Rail,373584
8/29/2023 12:00:00 AM,Tue,Weekday,No,Bus,379179
8/28/2023 12:00:00 AM,Mon,Weekday,No,Rail,311487
8/28/2023 12:00:00 AM,Mon,Weekday,No,Bus,359218
8/27/2023 12:00:00 AM,Sun,Sunday,No,Rail,177219
8/27/2023 12:00:00 AM,Sun,Sunday,No,Bus,202781
8/26/2023 12:00:00 AM,Sat,Saturday,No,Rail,239676
8/26/2023 12:00:00 AM,Sat,Saturday,No,Bus,241060
8/25/2023 12:00:00 AM,Fri,Weekday,No,Rail,306928
8/25/2023 12:00:00 AM,Fri,Weekday,No,Bus,338904
8/24/2023 12:00:00 AM,Thu,Weekday,No,Rail,349552
8/24/2023 12:00:00 AM,Thu,Weekday,No,Bus,349261
8/23/2023 12:00:00 AM,Wed,Weekday,No,Rail,365825
8/23/2023 12:00:00 AM,Wed,Weekday,No,Bus,352652
8/22/2023 12:00:00 AM,Tue,Weekday,No,Rail,363157
8/22/2023 12:00:00 AM,Tue,Weekday,No,Bus,348767
8/21/2023 12:00:00 AM,Mon,Weekday,No,Rail,306554
8/21/2023 12:00:00 AM,Mon,Weekday,No,Bus,330184
8/20/2023 12:00:00 AM,Sun,Sunday,No,Rail,172471
8/20/2023 12:00:00 AM,Sun,Sunday,No,Bus,189652
8/19/2023 12:00:00 AM,Sat,Saturday,No,Rail,246456
8/19/2023 12:00:00 AM,Sat,Saturday,No,Bus,237331
8/18/2023 12:00:00 AM,Fri,Weekday,No,Rail,328354
8/18/2023 12:00:00 AM,Fri,Weekday,No,Bus,330174
8/17/2023 12:00:00 AM,Thu,Weekday,No,Rail,363144
8/17/2023 12:00:00 AM,Thu,Weekday,No,Bus,339356
8/16/2023 12:00:00 AM,Wed,Weekday,No,Rail,374369
8/16/2023 12:00:00 AM,Wed,Weekday,No,Bus,340772
8/15/2023 12:00:00 AM,Tue,Weekday,No,Rail,360061
8/15/2023 12:00:00 AM,Tue,Weekday,No,Bus,322856
8/14/2023 12:00:00 AM,Mon,Weekday,No,Rail,290960
8/14/2023 12:00:00 AM,Mon,Weekday,No,Bus,303860
8/13/2023 12:00:00 AM,Sun,Sunday,No,Rail,177228
8/13/2023 12:00:00 AM,Sun,Sunday,No,Bus,188512
8/12/2023 12:00:00 AM,Sat,Saturday,No,Rail,247001
8/12/2023 12:00:00 AM,Sat,Saturday,No,Bus,229339
8/11/2023 12:00:00 AM,Fri,Weekday,No,Rail,329044
8/11/2023 12:00:00 AM,Fri,Weekday,No,Bus,325543
8/10/2023 12:00:00 AM,Thu,Weekday,No,Rail,348783
8/10/2023 12:00:00 AM,Thu,Weekday,No,Bus,321280
8/9/2023 12:00:00 AM,Wed,Weekday,No,Rail,374850
8/9/2023 12:00:00 AM,Wed,Weekday,No,Bus,341681
8/8/2023 12:00:00 AM,Tue,Weekday,No,Rail,374128
8/8/2023 12:00:00 AM,Tue,Weekday,No,Bus,341830
8/7/2023 12:00:00 AM,Mon,Weekday,No,Rail,311624
8/7/2023 12:00:00 AM,Mon,Weekday,No,Bus,298389
8/6/2023 12:00:00 AM,Sun,Sunday,No,Rail,187667
8/6/2023 12:00:00 AM,Sun,Sunday,No,Bus,190337
8/5/2023 12:00:00 AM,Sat,Saturday,No,Rail,242834
8/5/2023 12:00:00 AM,Sat,Saturday,No,Bus,235875
8/4/2023 12:00:00 AM,Fri,Weekday,No,Rail,339521
8/4/2023 12:00:00 AM,Fri,Weekday,No,Bus,329585
8/3/2023 12:00:00 AM,Thu,Weekday,No,Rail,374394
8/3/2023 12:00:00 AM,Thu,Weekday,No,Bus,335722
8/2/2023 12:00:00 AM,Wed,Weekday,No,Rail,396287
8/2/2023 12:00:00 AM,Wed,Weekday,No,Bus,342356
8/1/2023 12:00:00 AM,Tue,Weekday,No,Rail,394351
8/1/2023 12:00:00 AM,Tue,Weekday,No,Bus,353391
7/31/2023 12:00:00 AM,Mon,Weekday,No,Rail,334482
7/31/2023 12:00:00 AM,Mon,Weekday,No,Bus,334744
7/30/2023 12:00:00 AM,Sun,Sunday,No,Rail,205476
7/30/2023 12:00:00 AM,Sun,Sunday,No,Bus,191622
7/29/2023 12:00:00 AM,Sat,Saturday,No,Rail,247913
7/29/2023 12:00:00 AM,Sat,Saturday,No,Bus,217935
7/28/2023 12:00:00 AM,Fri,Weekday,No,Rail,344077
7/28/2023 12:00:00 AM,Fri,Weekday,No,Bus,324150
7/27/2023 12:00:00 AM,Thu,Weekday,No,Rail,384730
7/27/2023 12:00:00 AM,Thu,Weekday,No,Bus,339048
7/26/2023 12:00:00 AM,Wed,Weekday,No,Rail,417078
7/26/2023 12:00:00 AM,Wed,Weekday,No,Bus,359453
7/25/2023 12:00:00 AM,Tue,Weekday,No,Rail,406920
7/25/2023 12:00:00 AM,Tue,Weekday,No,Bus,344229
7/24/2023 12:00:00 AM,Mon,Weekday,No,Rail,342316
7/24/2023 12:00:00 AM,Mon,Weekday,No,Bus,327395
7/23/2023 12:00:00 AM,Sun,Sunday,No,Rail,207123
7/23/2023 12:00:00 AM,Sun,Sunday,No,Bus,192036
7/22/2023 12:00:00 AM,Sat,Saturday,No,Rail,274190
7/22/2023 12:00:00 AM,Sat,Saturday,No,Bus,232839
7/21/2023 12:00:00 AM,Fri,Weekday,No,Rail,376813
7/21/2023 12:00:00 AM,Fri,Weekday,No,Bus,336522
7/20/2023 12:00:00 AM,Thu,Weekday,No,Rail,410891
7/20/2023 12:00:00 AM,Thu,Weekday,No,Bus,351005
7/19/2023 12:00:00 AM,Wed,Weekday,No,Rail,420143
7/19/2023 12:00:00 AM,Wed,Weekday,No,Bus,345497
7/18/2023 12:00:00 AM,Tue,Weekday,No,Rail,418163
7/18/2023 12:00:00 AM,Tue,Weekday,No,Bus,356320
7/17/2023 12:00:00 AM,Mon,Weekday,No,Rail,344425
7/17/2023 12:00:00 AM,Mon,Weekday,No,Bus,338396
7/16/2023 12:00:00 AM,Sun,Sunday,No,Rail,187590
7/16/2023 12:00:00 AM,Sun,Sunday,No,Bus,178413
7/15/2023 12:00:00 AM,Sat,Saturday,No,Rail,249385
7/15/2023 12:00:00 AM,Sat,Saturday,No,Bus,224577
7/14/2023 12:00:00 AM,Fri,Weekday,No,Rail,343964
7/14/2023 12:00:00 AM,Fri,Weekday,No,Bus,321475
7/13/2023 12:00:00 AM,Thu,Weekday,No,Rail,402612
7/13/2023 12:00:00 AM,Thu,Weekday,No,Bus,348607
7/12/2023 12:00:00 AM,Wed,Weekday,No,Rail,410132
7/12/2023 12:00:00 AM,Wed,Weekday,No,Bus,356606
7/11/2023 12:00:00 AM,Tue,Weekday,No,Rail,409419
7/11/2023 12:00:00 AM,Tue,Weekday,No,Bus,361403
7/10/2023 12:00:00 AM,Mon,Weekday,No,Rail,338214
7/10/2023 12:00:00 AM,Mon,Weekday,No,Bus,349582
7/9/2023 12:00:00 AM,Sun,Sunday,No,Rail,182249
7/9/2023 12:00:00 AM,Sun,Sunday,No,Bus,176677
7/8/2023 12:00:00 AM,Sat,Saturday,No,Rail,263184
7/8/2023 12:00:00 AM,Sat,Saturday,No,Bus,228860
7/7/2023 12:00:00 AM,Fri,Weekday,No,Rail,347516
7/7/2023 12:00:00 AM,Fri,Weekday,No,Bus,323538
7/6/2023 12:00:00 AM,Thu,Weekday,No,Rail,380662
7/6/2023 12:00:00 AM,Thu,Weekday,No,Bus,335203
7/5/2023 12:00:00 AM,Wed,Weekday,No,Rail,371876
7/5/2023 12:00:00 AM,Wed,Weekday,No,Bus,325879
7/4/2023 12:00:00 AM,Tue,Weekday,Yes,Rail,412648
7/4/2023 12:00:00 AM,Tue,Weekday,Yes,Bus,195252
7/3/2023 12:00:00 AM,Mon,Weekday,No,Rail,315623
7/3/2023 12:00:00 AM,Mon,Weekday,No,Bus,313428
7/2/2023 12:00:00 AM,Sun,Sunday,No,Rail,208598
7/2/2023 12:00:00 AM,Sun,Sunday,No,Bus,189204
7/1/2023 12:00:00 AM,Sat,Saturday,No,Rail,236038
7/1/2023 12:00:00 AM,Sat,Saturday,No,Bus,230823
6/30/2023 12:00:00 AM,Fri,Weekday,No,Rail,328605
6/30/2023 12:00:00 AM,Fri,Weekday,No,Bus,321427
6/29/2023 12:00:00 AM,Thu,Weekday,No,Rail,386879
6/29/2023 12:00:00 AM,Thu,Weekday,No,Bus,335876
6/28/2023 12:00:00 AM,Wed,Weekday,No,Rail,406697
6/28/2023 12:00:00 AM,Wed,Weekday,No,Bus,346704
6/27/2023 12:00:00 AM,Tue,Weekday,No,Rail,390564
6/27/2023 12:00:00 AM,Tue,Weekday,No,Bus,319197
6/26/2023 12:00:00 AM,Mon,Weekday,No,Rail,321699
6/26/2023 12:00:00 AM,Mon,Weekday,No,Bus,322106
6/25/2023 12:00:00 AM,Sun,Sunday,No,Rail,190100
6/25/2023 12:00:00 AM,Sun,Sunday,No,Bus,183390
6/24/2023 12:00:00 AM,Sat,Saturday,No,Rail,281584
6/24/2023 12:00:00 AM,Sat,Saturday,No,Bus,227764
6/23/2023 12:00:00 AM,Fri,Weekday,No,Rail,323178
6/23/2023 12:00:00 AM,Fri,Weekday,No,Bus,295122
6/22/2023 12:00:00 AM,Thu,Weekday,No,Rail,389835
6/22/2023 12:00:00 AM,Thu,Weekday,No,Bus,331447
6/21/2023 12:00:00 AM,Wed,Weekday,No,Rail,388611
6/21/2023 12:00:00 AM,Wed,Weekday,No,Bus,319383
6/20/2023 12:00:00 AM,Tue,Weekday,No,Rail,398529
6/20/2023 12:00:00 AM,Tue,Weekday,No,Bus,354620
6/19/2023 12:00:00 AM,Mon,Weekday,Yes,Rail,228110
6/19/2023 12:00:00 AM,Mon,Weekday,Yes,Bus,232436
6/18/2023 12:00:00 AM,Sun,Sunday,No,Rail,203960
6/18/2023 12:00:00 AM,Sun,Sunday,No,Bus,194252
6/17/2023 12:00:00 AM,Sat,Saturday,No,Rail,275667
6/17/2023 12:00:00 AM,Sat,Saturday,No,Bus,234776
6/16/2023 12:00:00 AM,Fri,Weekday,No,Rail,349341
6/16/2023 12:00:00 AM,Fri,Weekday,No,Bus,336672
6/15/2023 12:00:00 AM,Thu,Weekday,No,Rail,402587
6/15/2023 12:00:00 AM,Thu,Weekday,No,Bus,371319
6/14/2023 12:00:00 AM,Wed,Weekday,No,Rail,426100
6/14/2023 12:00:00 AM,Wed,Weekday,No,Bus,364829
6/13/2023 12:00:00 AM,Tue,Weekday,No,Rail,419516
6/13/2023 12:00:00 AM,Tue,Weekday,No,Bus,376808
6/12/2023 12:00:00 AM,Mon,Weekday,No,Rail,332102
6/12/2023 12:00:00 AM,Mon,Weekday,No,Bus,338454
6/11/2023 12:00:00 AM,Sun,Sunday,No,Rail,223770
6/11/2023 12:00:00 AM,Sun,Sunday,No,Bus,193134
6/10/2023 12:00:00 AM,Sat,Saturday,No,Rail,320905
6/10/2023 12:00:00 AM,Sat,Saturday,No,Bus,235186
6/9/2023 12:00:00 AM,Fri,Weekday,No,Rail,342928
6/9/2023 12:00:00 AM,Fri,Weekday,No,Bus,349128
6/8/2023 12:00:00 AM,Thu,Weekday,No,Rail,378917
6/8/2023 12:00:00 AM,Thu,Weekday,No,Bus,343276
6/7/2023 12:00:00 AM,Wed,Weekday,No,Rail,423007
6/7/2023 12:00:00 AM,Wed,Weekday,No,Bus,372099
6/6/2023 12:00:00 AM,Tue,Weekday,No,Rail,425397
6/6/2023 12:00:00 AM,Tue,Weekday,No,Bus,379868
6/5/2023 12:00:00 AM,Mon,Weekday,No,Rail,345204
6/5/2023 12:00:00 AM,Mon,Weekday,No,Bus,361846
6/4/2023 12:00:00 AM,Sun,Sunday,No,Rail,198966
6/4/2023 12:00:00 AM,Sun,Sunday,No,Bus,192656
6/3/2023 12:00:00 AM,Sat,Saturday,No,Rail,252744
6/3/2023 12:00:00 AM,Sat,Saturday,No,Bus,228590
